 numangles= 181
  g= 5.55944D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.1300D+02       2.3024D-01       3.0172D-01       5.5042D-02      -2.2564D-03       2.6598D-01       1.3436D-01
    1.1400D+02       2.2807D-01       2.9479D-01       4.8072D-02      -4.0693D-03       2.6143D-01       1.2760D-01
    1.1500D+02       2.2603D-01       2.8801D-01       4.1167D-02      -5.7699D-03       2.5702D-01       1.2058D-01
    1.1600D+02       2.2409D-01       2.8137D-01       3.4323D-02      -7.3614D-03       2.5273D-01       1.1333D-01
    1.1700D+02       2.2226D-01       2.7489D-01       2.7535D-02      -8.8470D-03       2.4857D-01       1.0586D-01
    1.1800D+02       2.2053D-01       2.6855D-01       2.0800D-02      -1.0230D-02       2.4454D-01       9.8178D-02
    1.1900D+02       2.1890D-01       2.6236D-01       1.4114D-02      -1.1513D-02       2.4063D-01       9.0311D-02
    1.2000D+02       2.1736D-01       2.5633D-01       7.4769D-03      -1.2699D-02       2.3684D-01       8.2279D-02
    1.2100D+02       2.1590D-01       2.5046D-01       8.8705D-04      -1.3791D-02       2.3318D-01       7.4104D-02
    1.2200D+02       2.1452D-01       2.4475D-01      -5.6556D-03      -1.4792D-02       2.2964D-01       6.5812D-02
    1.2300D+02       2.1322D-01       2.3921D-01      -1.2150D-02      -1.5704D-02       2.2622D-01       5.7429D-02
    1.2400D+02       2.1200D-01       2.3384D-01      -1.8596D-02      -1.6529D-02       2.2292D-01       4.8986D-02
    1.2500D+02       2.1085D-01       2.2866D-01      -2.4991D-02      -1.7271D-02       2.1975D-01       4.0514D-02
    1.2600D+02       2.0977D-01       2.2366D-01      -3.1333D-02      -1.7932D-02       2.1671D-01       3.2047D-02
    1.2700D+02       2.0875D-01       2.1885D-01      -3.7619D-02      -1.8513D-02       2.1380D-01       2.3620D-02
    1.2800D+02       2.0779D-01       2.1424D-01      -4.3845D-02      -1.9018D-02       2.1102D-01       1.5271D-02
    1.2900D+02       2.0690D-01       2.0984D-01      -5.0009D-02      -1.9448D-02       2.0837D-01       7.0375D-03
    1.3000D+02       2.0607D-01       2.0565D-01      -5.6105D-02      -1.9806D-02       2.0586D-01      -1.0406D-03
    1.3100D+02       2.0530D-01       2.0167D-01      -6.2130D-02      -2.0093D-02       2.0349D-01      -8.9230D-03
    1.3200D+02       2.0459D-01       1.9792D-01      -6.8079D-02      -2.0312D-02       2.0125D-01      -1.6569D-02
    1.3300D+02       2.0393D-01       1.9440D-01      -7.3948D-02      -2.0465D-02       1.9917D-01      -2.3938D-02
    1.3400D+02       2.0333D-01       1.9111D-01      -7.9731D-02      -2.0554D-02       1.9722D-01      -3.0991D-02
    1.3500D+02       2.0279D-01       1.8806D-01      -8.5424D-02      -2.0581D-02       1.9542D-01      -3.7688D-02
