 numangles= 181
  g= 5.92218D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.6800D+02       2.2246D-01       1.9256D-01      -2.0481D-01       7.1809D-03       2.0751D-01      -7.2043D-02
    1.6900D+02       2.2248D-01       1.9688D-01      -2.0775D-01       6.2216D-03       2.0968D-01      -6.1058D-02
    1.7000D+02       2.2253D-01       2.0100D-01      -2.1042D-01       5.2865D-03       2.1176D-01      -5.0838D-02
    1.7100D+02       2.2259D-01       2.0487D-01      -2.1284D-01       4.3902D-03       2.1373D-01      -4.1443D-02
    1.7200D+02       2.2266D-01       2.0847D-01      -2.1501D-01       3.5466D-03       2.1557D-01      -3.2924D-02
    1.7300D+02       2.2274D-01       2.1174D-01      -2.1691D-01       2.7688D-03       2.1724D-01      -2.5324D-02
    1.7400D+02       2.2282D-01       2.1465D-01      -2.1856D-01       2.0687D-03       2.1874D-01      -1.8676D-02
    1.7500D+02       2.2290D-01       2.1718D-01      -2.1995D-01       1.4570D-03       2.2004D-01      -1.3010D-02
    1.7600D+02       2.2297D-01       2.1928D-01      -2.2109D-01       9.4334D-04       2.2113D-01      -8.3471D-03
    1.7700D+02       2.2303D-01       2.2094D-01      -2.2197D-01       5.3541D-04       2.2199D-01      -4.7041D-03
    1.7800D+02       2.2307D-01       2.2214D-01      -2.2260D-01       2.3948D-04       2.2261D-01      -2.0934D-03
    1.7900D+02       2.2310D-01       2.2287D-01      -2.2298D-01       6.0100D-05       2.2298D-01      -5.2376D-04
    1.8000D+02       2.2311D-01       2.2311D-01      -2.2311D-01       2.0748D-18       2.2311D-01       0.0000D+00
