 numangles= 181
  g= 5.08038D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.5100D+02       3.2933D-01       4.0882D-01      -3.6307D-01       1.5198D-02       3.6908D-01       1.0769D-01
    1.5200D+02       3.3254D-01       4.0728D-01      -3.6459D-01       1.4215D-02       3.6991D-01       1.0103D-01
    1.5300D+02       3.3570D-01       4.0581D-01      -3.6607D-01       1.3263D-02       3.7076D-01       9.4545D-02
    1.5400D+02       3.3883D-01       4.0441D-01      -3.6751D-01       1.2341D-02       3.7162D-01       8.8230D-02
    1.5500D+02       3.4191D-01       4.0306D-01      -3.6891D-01       1.1450D-02       3.7249D-01       8.2092D-02
    1.5600D+02       3.4494D-01       4.0179D-01      -3.7027D-01       1.0590D-02       3.7336D-01       7.6134D-02
    1.5700D+02       3.4791D-01       4.0057D-01      -3.7158D-01       9.7598D-03       3.7424D-01       7.0360D-02
    1.5800D+02       3.5082D-01       3.9942D-01      -3.7285D-01       8.9610D-03       3.7512D-01       6.4775D-02
    1.5900D+02       3.5367D-01       3.9833D-01      -3.7408D-01       8.1936D-03       3.7600D-01       5.9383D-02
    1.6000D+02       3.5645D-01       3.9729D-01      -3.7526D-01       7.4577D-03       3.7687D-01       5.4189D-02
    1.6100D+02       3.5915D-01       3.9632D-01      -3.7640D-01       6.7538D-03       3.7773D-01       4.9197D-02
    1.6200D+02       3.6177D-01       3.9540D-01      -3.7749D-01       6.0821D-03       3.7858D-01       4.4412D-02
    1.6300D+02       3.6430D-01       3.9453D-01      -3.7854D-01       5.4430D-03       3.7942D-01       3.9839D-02
    1.6400D+02       3.6674D-01       3.9373D-01      -3.7953D-01       4.8371D-03       3.8023D-01       3.5485D-02
    1.6500D+02       3.6908D-01       3.9297D-01      -3.8047D-01       4.2646D-03       3.8103D-01       3.1354D-02
    1.6600D+02       3.7131D-01       3.9227D-01      -3.8137D-01       3.7262D-03       3.8179D-01       2.7453D-02
    1.6700D+02       3.7343D-01       3.9162D-01      -3.8220D-01       3.2221D-03       3.8252D-01       2.3787D-02
    1.6800D+02       3.7542D-01       3.9103D-01      -3.8299D-01       2.7530D-03       3.8322D-01       2.0362D-02
    1.6900D+02       3.7729D-01       3.9048D-01      -3.8372D-01       2.3193D-03       3.8388D-01       1.7184D-02
    1.7000D+02       3.7902D-01       3.8999D-01      -3.8439D-01       1.9213D-03       3.8450D-01       1.4260D-02
    1.7100D+02       3.8061D-01       3.8954D-01      -3.8500D-01       1.5597D-03       3.8507D-01       1.1594D-02
    1.7200D+02       3.8205D-01       3.8914D-01      -3.8555D-01       1.2349D-03       3.8560D-01       9.1916D-03
    1.7300D+02       3.8334D-01       3.8879D-01      -3.8604D-01       9.4717D-04       3.8607D-01       7.0588D-03
    1.7400D+02       3.8447D-01       3.8849D-01      -3.8647D-01       6.9699D-04       3.8648D-01       5.2000D-03
    1.7500D+02       3.8544D-01       3.8824D-01      -3.8683D-01       4.8468D-04       3.8684D-01       3.6194D-03
    1.7600D+02       3.8623D-01       3.8803D-01      -3.8713D-01       3.1054D-04       3.8713D-01       2.3208D-03
    1.7700D+02       3.8685D-01       3.8787D-01      -3.8736D-01       1.7484D-04       3.8736D-01       1.3074D-03
    1.7800D+02       3.8730D-01       3.8775D-01      -3.8753D-01       7.7754D-05       3.8753D-01       5.8168D-04
    1.7900D+02       3.8757D-01       3.8768D-01      -3.8763D-01       1.9446D-05       3.8763D-01       1.4551D-04
    1.8000D+02       3.8766D-01       3.8766D-01      -3.8766D-01      -3.7683D-18       3.8766D-01       2.1479D-16
