 numangles= 181
  g= 4.50387D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.2900D+02       2.8891D-01       5.2702D-01      -3.5437D-01       6.8251D-02       4.0796D-01       2.9182D-01
    1.3000D+02       2.9259D-01       5.2340D-01      -3.5784D-01       6.5758D-02       4.0800D-01       2.8285D-01
    1.3100D+02       2.9632D-01       5.1990D-01      -3.6124D-01       6.3315D-02       4.0811D-01       2.7392D-01
    1.3200D+02       3.0008D-01       5.1650D-01      -3.6456D-01       6.0920D-02       4.0829D-01       2.6503D-01
    1.3300D+02       3.0389D-01       5.1322D-01      -3.6781D-01       5.8572D-02       4.0855D-01       2.5619D-01
    1.3400D+02       3.0773D-01       5.1004D-01      -3.7098D-01       5.6272D-02       4.0888D-01       2.4740D-01
    1.3500D+02       3.1160D-01       5.0697D-01      -3.7408D-01       5.4017D-02       4.0928D-01       2.3867D-01
    1.3600D+02       3.1550D-01       5.0400D-01      -3.7711D-01       5.1808D-02       4.0975D-01       2.3001D-01
    1.3700D+02       3.1943D-01       5.0113D-01      -3.8007D-01       4.9645D-02       4.1028D-01       2.2142D-01
    1.3800D+02       3.2339D-01       4.9835D-01      -3.8297D-01       4.7526D-02       4.1087D-01       2.1291D-01
    1.3900D+02       3.2737D-01       4.9567D-01      -3.8581D-01       4.5451D-02       4.1152D-01       2.0449D-01
    1.4000D+02       3.3137D-01       4.9309D-01      -3.8858D-01       4.3419D-02       4.1223D-01       1.9615D-01
    1.4100D+02       3.3538D-01       4.9059D-01      -3.9129D-01       4.1431D-02       4.1299D-01       1.8791D-01
    1.4200D+02       3.3941D-01       4.8819D-01      -3.9394D-01       3.9485D-02       4.1380D-01       1.7978D-01
    1.4300D+02       3.4344D-01       4.8587D-01      -3.9653D-01       3.7583D-02       4.1466D-01       1.7174D-01
    1.4400D+02       3.4748D-01       4.8364D-01      -3.9906D-01       3.5723D-02       4.1556D-01       1.6382D-01
    1.4500D+02       3.5153D-01       4.8149D-01      -4.0153D-01       3.3905D-02       4.1651D-01       1.5602D-01
    1.4600D+02       3.5557D-01       4.7943D-01      -4.0395D-01       3.2129D-02       4.1750D-01       1.4833D-01
    1.4700D+02       3.5961D-01       4.7744D-01      -4.0631D-01       3.0395D-02       4.1853D-01       1.4077D-01
    1.4800D+02       3.6364D-01       4.7554D-01      -4.0862D-01       2.8704D-02       4.1959D-01       1.3335D-01
    1.4900D+02       3.6765D-01       4.7371D-01      -4.1086D-01       2.7055D-02       4.2068D-01       1.2606D-01
    1.5000D+02       3.7165D-01       4.7196D-01      -4.1306D-01       2.5449D-02       4.2180D-01       1.1891D-01
    1.5100D+02       3.7562D-01       4.7028D-01      -4.1519D-01       2.3885D-02       4.2295D-01       1.1191D-01
    1.5200D+02       3.7956D-01       4.6868D-01      -4.1727D-01       2.2365D-02       4.2412D-01       1.0506D-01
    1.5300D+02       3.8347D-01       4.6715D-01      -4.1930D-01       2.0888D-02       4.2531D-01       9.8374D-02
    1.5400D+02       3.8734D-01       4.6569D-01      -4.2126D-01       1.9455D-02       4.2651D-01       9.1848D-02
    1.5500D+02       3.9116D-01       4.6429D-01      -4.2317D-01       1.8066D-02       4.2773D-01       8.5492D-02
    1.5600D+02       3.9493D-01       4.6297D-01      -4.2502D-01       1.6722D-02       4.2895D-01       7.9311D-02
    1.5700D+02       3.9863D-01       4.6171D-01      -4.2681D-01       1.5424D-02       4.3017D-01       7.3312D-02
    1.5800D+02       4.0227D-01       4.6051D-01      -4.2854D-01       1.4172D-02       4.3139D-01       6.7500D-02
    1.5900D+02       4.0584D-01       4.5938D-01      -4.3021D-01       1.2967D-02       4.3261D-01       6.1883D-02
    1.6000D+02       4.0932D-01       4.5831D-01      -4.3181D-01       1.1810D-02       4.3382D-01       5.6467D-02
    1.6100D+02       4.1271D-01       4.5730D-01      -4.3335D-01       1.0701D-02       4.3501D-01       5.1258D-02
    1.6200D+02       4.1600D-01       4.5635D-01      -4.3483D-01       9.6416D-03       4.3618D-01       4.6263D-02
    1.6300D+02       4.1918D-01       4.5546D-01      -4.3623D-01       8.6326D-03       4.3732D-01       4.1488D-02
    1.6400D+02       4.2224D-01       4.5463D-01      -4.3757D-01       7.6747D-03       4.3843D-01       3.6941D-02
    1.6500D+02       4.2517D-01       4.5385D-01      -4.3884D-01       6.7689D-03       4.3951D-01       3.2628D-02
    1.6600D+02       4.2797D-01       4.5313D-01      -4.4004D-01       5.9162D-03       4.4055D-01       2.8556D-02
    1.6700D+02       4.3063D-01       4.5247D-01      -4.4116D-01       5.1173D-03       4.4155D-01       2.4731D-02
    1.6800D+02       4.3313D-01       4.5185D-01      -4.4220D-01       4.3733D-03       4.4249D-01       2.1160D-02
