 numangles= 181
  g= 4.37525D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.0400D+02       2.4561D-01       6.6138D-01      -2.3584D-01       1.6205D-01       4.5349D-01       4.5840D-01
    1.0500D+02       2.4611D-01       6.5319D-01      -2.4206D-01       1.5731D-01       4.4965D-01       4.5265D-01
    1.0600D+02       2.4676D-01       6.4525D-01      -2.4807D-01       1.5269D-01       4.4601D-01       4.4673D-01
    1.0700D+02       2.4755D-01       6.3757D-01      -2.5390D-01       1.4818D-01       4.4256D-01       4.4064D-01
    1.0800D+02       2.4847D-01       6.3012D-01      -2.5954D-01       1.4378D-01       4.3930D-01       4.3438D-01
    1.0900D+02       2.4953D-01       6.2290D-01      -2.6501D-01       1.3949D-01       4.3622D-01       4.2798D-01
    1.1000D+02       2.5070D-01       6.1591D-01      -2.7032D-01       1.3530D-01       4.3331D-01       4.2143D-01
    1.1100D+02       2.5199D-01       6.0914D-01      -2.7547D-01       1.3122D-01       4.3057D-01       4.1474D-01
    1.1200D+02       2.5340D-01       6.0257D-01      -2.8048D-01       1.2723D-01       4.2799D-01       4.0793D-01
    1.1300D+02       2.5492D-01       5.9621D-01      -2.8534D-01       1.2333D-01       4.2556D-01       4.0099D-01
    1.1400D+02       2.5654D-01       5.9005D-01      -2.9006D-01       1.1953D-01       4.2329D-01       3.9395D-01
    1.1500D+02       2.5826D-01       5.8407D-01      -2.9465D-01       1.1582D-01       4.2117D-01       3.8680D-01
    1.1600D+02       2.6008D-01       5.7828D-01      -2.9912D-01       1.1219D-01       4.1918D-01       3.7956D-01
    1.1700D+02       2.6199D-01       5.7267D-01      -3.0347D-01       1.0865D-01       4.1733D-01       3.7222D-01
    1.1800D+02       2.6400D-01       5.6724D-01      -3.0771D-01       1.0519D-01       4.1562D-01       3.6481D-01
    1.1900D+02       2.6609D-01       5.6197D-01      -3.1184D-01       1.0181D-01       4.1403D-01       3.5731D-01
    1.2000D+02       2.6827D-01       5.5687D-01      -3.1587D-01       9.8499D-02       4.1257D-01       3.4976D-01
    1.2100D+02       2.7053D-01       5.5192D-01      -3.1980D-01       9.5267D-02       4.1123D-01       3.4213D-01
    1.2200D+02       2.7287D-01       5.4713D-01      -3.2363D-01       9.2107D-02       4.1000D-01       3.3446D-01
    1.2300D+02       2.7530D-01       5.4249D-01      -3.2738D-01       8.9016D-02       4.0889D-01       3.2673D-01
    1.2400D+02       2.7779D-01       5.3800D-01      -3.3103D-01       8.5994D-02       4.0790D-01       3.1896D-01
    1.2500D+02       2.8036D-01       5.3365D-01      -3.3461D-01       8.3037D-02       4.0701D-01       3.1115D-01
    1.2600D+02       2.8301D-01       5.2944D-01      -3.3810D-01       8.0145D-02       4.0622D-01       3.0331D-01
    1.2700D+02       2.8572D-01       5.2536D-01      -3.4152D-01       7.7316D-02       4.0554D-01       2.9545D-01
    1.2800D+02       2.8851D-01       5.2141D-01      -3.4487D-01       7.4547D-02       4.0496D-01       2.8756D-01
    1.2900D+02       2.9136D-01       5.1759D-01      -3.4814D-01       7.1837D-02       4.0448D-01       2.7965D-01
    1.3000D+02       2.9428D-01       5.1390D-01      -3.5135D-01       6.9185D-02       4.0409D-01       2.7174D-01
    1.3100D+02       2.9727D-01       5.1032D-01      -3.5449D-01       6.6589D-02       4.0379D-01       2.6382D-01
    1.3200D+02       3.0031D-01       5.0686D-01      -3.5757D-01       6.4048D-02       4.0359D-01       2.5589D-01
    1.3300D+02       3.0342D-01       5.0352D-01      -3.6058D-01       6.1560D-02       4.0347D-01       2.4797D-01
    1.3400D+02       3.0659D-01       5.0029D-01      -3.6354D-01       5.9125D-02       4.0344D-01       2.4006D-01
    1.3500D+02       3.0982D-01       4.9717D-01      -3.6644D-01       5.6742D-02       4.0350D-01       2.3216D-01
    1.3600D+02       3.1311D-01       4.9416D-01      -3.6928D-01       5.4408D-02       4.0363D-01       2.2428D-01
    1.3700D+02       3.1645D-01       4.9125D-01      -3.7207D-01       5.2124D-02       4.0385D-01       2.1642D-01
    1.3800D+02       3.1984D-01       4.8845D-01      -3.7481D-01       4.9889D-02       4.0414D-01       2.0859D-01
    1.3900D+02       3.2329D-01       4.8574D-01      -3.7750D-01       4.7701D-02       4.0451D-01       2.0080D-01
    1.4000D+02       3.2678D-01       4.8313D-01      -3.8013D-01       4.5560D-02       4.0495D-01       1.9305D-01
    1.4100D+02       3.3032D-01       4.8061D-01      -3.8271D-01       4.3465D-02       4.0546D-01       1.8534D-01
    1.4200D+02       3.3389D-01       4.7818D-01      -3.8524D-01       4.1417D-02       4.0604D-01       1.7768D-01
    1.4300D+02       3.3751D-01       4.7585D-01      -3.8772D-01       3.9413D-02       4.0668D-01       1.7008D-01
    1.4400D+02       3.4117D-01       4.7360D-01      -3.9016D-01       3.7456D-02       4.0739D-01       1.6254D-01
    1.4500D+02       3.4485D-01       4.7144D-01      -3.9254D-01       3.5542D-02       4.0815D-01       1.5508D-01
    1.4600D+02       3.4856D-01       4.6937D-01      -3.9487D-01       3.3674D-02       4.0896D-01       1.4769D-01
    1.4700D+02       3.5230D-01       4.6737D-01      -3.9716D-01       3.1850D-02       4.0983D-01       1.4039D-01
    1.4800D+02       3.5605D-01       4.6546D-01      -3.9939D-01       3.0072D-02       4.1075D-01       1.3318D-01
    1.4900D+02       3.5981D-01       4.6362D-01      -4.0158D-01       2.8337D-02       4.1172D-01       1.2608D-01
    1.5000D+02       3.6357D-01       4.6186D-01      -4.0371D-01       2.6648D-02       4.1272D-01       1.1908D-01
    1.5100D+02       3.6734D-01       4.6018D-01      -4.0579D-01       2.5004D-02       4.1376D-01       1.1219D-01
    1.5200D+02       3.7110D-01       4.5857D-01      -4.0782D-01       2.3406D-02       4.1483D-01       1.0543D-01
    1.5300D+02       3.7484D-01       4.5703D-01      -4.0980D-01       2.1854D-02       4.1593D-01       9.8809D-02
    1.5400D+02       3.7855D-01       4.5557D-01      -4.1172D-01       2.0348D-02       4.1706D-01       9.2325D-02
    1.5500D+02       3.8224D-01       4.5417D-01      -4.1358D-01       1.8889D-02       4.1820D-01       8.5992D-02
    1.5600D+02       3.8589D-01       4.5283D-01      -4.1539D-01       1.7478D-02       4.1936D-01       7.9818D-02
    1.5700D+02       3.8949D-01       4.5157D-01      -4.1714D-01       1.6115D-02       4.2053D-01       7.3812D-02
    1.5800D+02       3.9303D-01       4.5037D-01      -4.1883D-01       1.4802D-02       4.2170D-01       6.7983D-02
    1.5900D+02       3.9650D-01       4.4923D-01      -4.2046D-01       1.3538D-02       4.2287D-01       6.2340D-02
    1.6000D+02       3.9990D-01       4.4815D-01      -4.2203D-01       1.2325D-02       4.2403D-01       5.6891D-02
    1.6100D+02       4.0322D-01       4.4713D-01      -4.2353D-01       1.1163D-02       4.2518D-01       5.1645D-02
    1.6200D+02       4.0644D-01       4.4618D-01      -4.2497D-01       1.0054D-02       4.2631D-01       4.6611D-02
    1.6300D+02       4.0955D-01       4.4528D-01      -4.2634D-01       8.9981D-03       4.2742D-01       4.1796D-02
    1.6400D+02       4.1255D-01       4.4444D-01      -4.2765D-01       7.9963D-03       4.2849D-01       3.7210D-02
    1.6500D+02       4.1543D-01       4.4365D-01      -4.2888D-01       7.0497D-03       4.2954D-01       3.2859D-02
    1.6600D+02       4.1817D-01       4.4293D-01      -4.3004D-01       6.1591D-03       4.3055D-01       2.8751D-02
    1.6700D+02       4.2077D-01       4.4225D-01      -4.3113D-01       5.3254D-03       4.3151D-01       2.4893D-02
    1.6800D+02       4.2321D-01       4.4163D-01      -4.3214D-01       4.5494D-03       4.3242D-01       2.1292D-02
    1.6900D+02       4.2550D-01       4.4106D-01      -4.3308D-01       3.8320D-03       4.3328D-01       1.7955D-02
    1.7000D+02       4.2762D-01       4.4054D-01      -4.3395D-01       3.1740D-03       4.3408D-01       1.4887D-02
    1.7100D+02       4.2956D-01       4.4008D-01      -4.3473D-01       2.5762D-03       4.3482D-01       1.2094D-02
    1.7200D+02       4.3132D-01       4.3966D-01      -4.3543D-01       2.0393D-03       4.3549D-01       9.5808D-03
    1.7300D+02       4.3289D-01       4.3930D-01      -4.3606D-01       1.5639D-03       4.3609D-01       7.3524D-03
    1.7400D+02       4.3426D-01       4.3898D-01      -4.3660D-01       1.1506D-03       4.3662D-01       5.4127D-03
    1.7500D+02       4.3543D-01       4.3872D-01      -4.3706D-01       8.0003D-04       4.3707D-01       3.7652D-03
    1.7600D+02       4.3639D-01       4.3850D-01      -4.3744D-01       5.1253D-04       4.3744D-01       2.4131D-03
    1.7700D+02       4.3714D-01       4.3833D-01      -4.3774D-01       2.8853D-04       4.3774D-01       1.3589D-03
    1.7800D+02       4.3768D-01       4.3821D-01      -4.3795D-01       1.2831D-04       4.3795D-01       6.0441D-04
    1.7900D+02       4.3801D-01       4.3814D-01      -4.3807D-01       3.2087D-05       4.3807D-01       1.5117D-04
    1.8000D+02       4.3812D-01       4.3812D-01      -4.3812D-01       5.1220D-18       4.3812D-01       0.0000D+00
