 numangles= 181
  g= 6.10595D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.4800D+02       1.9712D-01       9.2199D-02      -8.2460D-02       5.0953D-05       1.4466D-01      -3.6266D-01
    1.4900D+02       1.9544D-01       9.2831D-02      -8.7966D-02       2.9905D-04       1.4414D-01      -3.5595D-01
    1.5000D+02       1.9380D-01       9.3804D-02      -9.3322D-02       5.1991D-04       1.4380D-01      -3.4768D-01
    1.5100D+02       1.9219D-01       9.5108D-02      -9.8520D-02       7.1350D-04       1.4365D-01      -3.3791D-01
    1.5200D+02       1.9062D-01       9.6728D-02      -1.0355D-01       8.7997D-04       1.4367D-01      -3.2675D-01
    1.5300D+02       1.8909D-01       9.8650D-02      -1.0841D-01       1.0198D-03       1.4387D-01      -3.1432D-01
    1.5400D+02       1.8762D-01       1.0086D-01      -1.1309D-01       1.1335D-03       1.4424D-01      -3.0076D-01
    1.5500D+02       1.8619D-01       1.0333D-01      -1.1758D-01       1.2219D-03       1.4476D-01      -2.8622D-01
    1.5600D+02       1.8483D-01       1.0604D-01      -1.2189D-01       1.2862D-03       1.4543D-01      -2.7087D-01
    1.5700D+02       1.8351D-01       1.0897D-01      -1.2601D-01       1.3275D-03       1.4624D-01      -2.5486D-01
    1.5800D+02       1.8226D-01       1.1209D-01      -1.2993D-01       1.3471D-03       1.4718D-01      -2.3838D-01
    1.5900D+02       1.8107D-01       1.1538D-01      -1.3365D-01       1.3467D-03       1.4822D-01      -2.2159D-01
    1.6000D+02       1.7993D-01       1.1880D-01      -1.3718D-01       1.3279D-03       1.4937D-01      -2.0465D-01
    1.6100D+02       1.7886D-01       1.2233D-01      -1.4051D-01       1.2924D-03       1.5059D-01      -1.8772D-01
    1.6200D+02       1.7785D-01       1.2593D-01      -1.4364D-01       1.2423D-03       1.5189D-01      -1.7094D-01
    1.6300D+02       1.7691D-01       1.2957D-01      -1.4658D-01       1.1793D-03       1.5324D-01      -1.5447D-01
    1.6400D+02       1.7603D-01       1.3322D-01      -1.4933D-01       1.1057D-03       1.5462D-01      -1.3842D-01
    1.6500D+02       1.7520D-01       1.3685D-01      -1.5189D-01       1.0233D-03       1.5603D-01      -1.2290D-01
    1.6600D+02       1.7444D-01       1.4043D-01      -1.5426D-01       9.3427D-04       1.5744D-01      -1.0803D-01
    1.6700D+02       1.7374D-01       1.4392D-01      -1.5644D-01       8.4068D-04       1.5883D-01      -9.3882D-02
    1.6800D+02       1.7310D-01       1.4729D-01      -1.5845D-01       7.4452D-04       1.6020D-01      -8.0545D-02
    1.6900D+02       1.7252D-01       1.5052D-01      -1.6027D-01       6.4778D-04       1.6152D-01      -6.8085D-02
    1.7000D+02       1.7199D-01       1.5358D-01      -1.6192D-01       5.5234D-04       1.6278D-01      -5.6558D-02
    1.7100D+02       1.7152D-01       1.5643D-01      -1.6340D-01       4.6002D-04       1.6397D-01      -4.6014D-02
    1.7200D+02       1.7110D-01       1.5905D-01      -1.6472D-01       3.7251D-04       1.6508D-01      -3.6493D-02
    1.7300D+02       1.7073D-01       1.6142D-01      -1.6587D-01       2.9138D-04       1.6608D-01      -2.8028D-02
    1.7400D+02       1.7042D-01       1.6353D-01      -1.6686D-01       2.1804D-04       1.6697D-01      -2.0646D-02
    1.7500D+02       1.7016D-01       1.6534D-01      -1.6769D-01       1.5377D-04       1.6775D-01      -1.4368D-02
    1.7600D+02       1.6994D-01       1.6684D-01      -1.6837D-01       9.9650D-05       1.6839D-01      -9.2108D-03
    1.7700D+02       1.6978D-01       1.6802D-01      -1.6889D-01       5.6598D-05       1.6890D-01      -5.1876D-03
    1.7800D+02       1.6966D-01       1.6888D-01      -1.6927D-01       2.5329D-05       1.6927D-01      -2.3077D-03
    1.7900D+02       1.6959D-01       1.6939D-01      -1.6949D-01       6.3583D-06       1.6949D-01      -5.7722D-04
    1.8000D+02       1.6957D-01       1.6957D-01      -1.6957D-01       5.5132D-18       1.6957D-01      -8.1843D-17
